fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
5.0,5.0,1.20699234982635,8.396326315946117,9.0,5.0,4.587658732576656,5.398963959748351,6.343157727377775,1.290501229267277
5.118565141623875,6.5174093251515774,6.0,5.120496378837215,7.0,5.449190635543955,1.8263342636914106,5.248439898754266,-0.5744291807323195,6.5412573776632446
7.378754196700784,6.514270159841903,6.0,4.770680686661876,7.0,4.151721680040753,0.16624846115169145,8.45735662799169,2.1614402959870436,4.057661731966682
7.0075673387114605,9.608592629958356,6.0,4.996445649742959,7.0,9.423687246210216,-2.0857200484998755,8.547685580007071,9.803977563042828,1.6944812273413599
7.436576151321483,7.156147274557237,6.0,4.942506133182762,7.0,6.236486635640132,7.303750198612333,7.284656645660947,7.615792143007145,2.8340002226422345
5.0,5.0,6.0,5.0,7.0,5.050307811657987,5.078821778163005,7.133879724056946,5.888045256706779,1.376520727362846
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,3.7196634456444637,5.0
5.0,5.0,6.0,6.0,9.0,5.0,4.032434562037522,6.669536283441216,5.0,0.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0625391385824456,4.393117242636147,0.0
5.0,4.848236557973259,6.0,5.0,6.627169653700421,4.1501819147968595,3.3635144631962373,3.0641004186788336,9.328556227041428,2.0
6.252188676077534,5.753375860406168,6.0,7.452948376133717,6.976252942539807,3.0495448091612616,5.747126228409405,4.668614018184583,-0.40373696637925605,2.1883474814065567
5.0,5.0,5.1568034608501785,6.0,7.0,5.0,6.0,5.0,9.0,2.548391317082344
5.960634528669614,4.869511499991514,6.0,5.0,5.0,5.661732070466978,7.390476592139979,7.049530898316495,6.867784407616298,2.8167414400154978
5.0,5.89278087880285,6.0,5.0,7.128968968499972,1.6132670901238286,6.938190487701921,5.5151055955903985,-0.3026034297146267,4.675370159599915
5.0,5.0,6.0,5.0,7.0,5.041663172991758,4.414807783018828,7.0,0.0,5.0
5.0,5.006548571125616,6.0,5.0,7.0027057897634695,2.7696228362349933,6.286276485480807,5.975311649286383,1.0,7.546472232044232
5.0158211904791665,5.0,6.0,5.0,7.106375121100075,5.021290679221723,2.8502569092694614,4.584367878286964,8.557667680609336,5.562379174209186
5.0,3.978747618347417,3.0,6.0,9.0,5.0,4.920631440878384,4.819564839225571,2.0,2.5108795122304066
4.066024285139338,2.847608654952207,0.0,6.0,9.0,5.078990555466848,6.137086322651927,7.612595459859321,4.959249603176185,5.0
5.0,5.0,6.0,5.0,7.0,5.0,3.441763320357863,2.887267164311283,5.0,0.7995403782120378
5.0,5.171478356870647,6.0,5.0,7.0,3.0,8.276638266604735,6.047191518672608,1.9814707838657324,3.343892213767898
5.0,5.0,6.0,6.0,9.0,5.0,4.91578420932856,7.0,9.0,0.8324009775953649
5.0,5.0,6.0,6.0,7.0,5.0,6.0152596886617875,7.4852717785796585,2.3189092019998365,0.0
5.0,5.0,4.434404808264044,5.0,7.0,3.0,5.731636142340326,4.2074279288464425,7.0,2.1525010136348106
5.0,4.178052460898023,6.0,6.531186175298787,9.0,5.224919477992798,5.118189418417166,3.0,0.0,1.9840440663821792
5.575751908451948,4.8436154487948215,6.0,5.0,7.0,5.0,6.977824576864861,5.9975287202125385,8.56961455828507,2.0
7.0,6.431991526012604,6.224217597755265,2.8727439253450524,5.14976772167671,7.415834611665157,6.826563781573513,5.910656384904723,3.6527254902349457,2.512561640019027
2.5954876323967513,5.0,0.6501434419617061,6.0,9.0,5.0,3.0588880278812276,5.069710375087238,7.78027575199024,3.1291356537060055
5.0,7.039600108764164,6.0,3.0,5.0,4.9522258186309775,4.35057871871134,3.2551888964277067,1.0,0.81541717728136
4.252865647137237,2.645626534458689,0.0,7.432160267568252,9.0,4.854745511248555,3.328406567018984,4.057258421785613,9.435856618463843,3.065616670382929
5.0,5.0,6.0,6.0,9.0,5.0,4.326038201341729,3.0,7.0,5.0
5.0,4.348618120887971,-0.6149571384832981,5.57810856896426,9.0,5.0,6.0,6.0,5.0,2.0
4.909334344868546,5.0,6.0,5.977527642314701,9.0,5.0,6.0,6.804249247159531,6.654575468865093,5.0
7.744739352544368,7.160648031719954,6.0,3.0,6.061349304881386,1.0,-2.722496808090412,8.74929463942982,4.215321771071442,4.531446894645546
5.0,5.0,6.0,6.0,9.0,5.0,3.6891659219536197,3.0,3.756193798899668,2.0
5.111003242772225,8.899151889924742,6.0,5.0,7.0,5.598859214570375,6.066285511301693,8.442707784902492,7.795649059965738,7.716725396709573
5.0,5.0,6.0,5.0,7.0,2.6149823850748026,3.2734864854563046,7.216848602372492,0.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,2.0,2.0
5.0,6.0,6.0,5.394200011284061,7.0,3.578621650488088,7.304315820115184,6.8252217690251955,1.1186553141702276,7.0
5.0,5.0,6.0,5.0,7.0,4.571252353180919,6.271588919322726,2.0,0.0,7.274030780868135
5.235403687457927,6.780035531053007,6.0,5.0,7.0,1.266531890092244,1.2524527622239363,3.3282345360133676,0.0,7.718754221204361
5.0,4.88132313629548,6.0,6.0,9.0,4.958456463310526,6.0,7.0,1.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,1.0,5.0
5.0,5.0,0.0,6.0,9.0,5.0,3.106353359454754,3.151212467208645,5.432015265361359,0.0
5.0,4.990578734619324,6.0,5.300439540618519,8.839378837425226,3.0,1.8456072239319101,5.512262649663005,4.225168823843547,7.11428146547769
5.154354115784625,5.0,0.0,6.0,9.0,5.0,4.0,7.0,5.394281671823322,2.0
7.415510444203324,4.335697413070115,6.0,5.068228487881227,7.001627584640442,5.0,8.736792023319794,2.5636572502316044,7.745724467597458,7.013492172573766
5.0,5.0,6.0,5.0,6.757144664196814,3.4415312974996564,7.0,7.0,1.0,5.0
5.0,5.0,2.5484602612285325,6.110785073530576,9.0,5.0,4.222739182340908,3.0,7.428190903045399,2.9073111637686373
10.070509074482418,9.0,6.296223947913922,2.751046040321195,4.9688136874277085,3.6140883885467736,8.81009395603666,0.5599861161724144,7.866992431118854,9.215051924724676
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,5.0
4.55299589756258,5.0,6.0,6.0,9.0,5.0,6.279880174463547,5.750366108773092,4.0,2.0
5.0,4.963206509365327,6.0,5.0,7.0,5.0,7.0,6.6376171226939835,0.0,5.0
5.2879554843174095,4.9233685098503415,6.0,6.0,7.0,4.9997760698927225,6.112861415579749,1.6887943066517903,5.979657539139964,2.20798782453805
5.0,5.0,6.0,5.290862940912616,7.36268083398418,3.0,7.0,3.1985232151163467,1.398763058791659,7.0
5.0,5.292389645714767,6.0,6.0,7.0,4.6170698704894155,2.8710940841764114,3.0,5.874587075368216,2.0
5.0,5.0,6.0,5.0,6.585893217358355,3.7558708594581662,1.0,7.277652343583922,-0.4351469307914203,6.33292572399862
5.0,5.0,6.0,5.0,7.0,2.352012364584601,5.960835803009122,5.734226148337727,4.0,4.176506819103684
5.0,5.0,6.0,4.119203127296128,6.921403900318571,3.7826776807948344,6.897549351437386,6.997855697419859,0.0,4.473130268547871
5.57640727781701,3.248919896951514,0.0,7.417618537922997,9.0,5.0,4.611211443803599,5.430178505553028,9.0,3.0288115577290995
4.21431425425299,5.0,0.0,6.0,9.0,4.991286153068334,4.052807462907594,3.229209672846938,2.514922960404022,1.8046062369170761
5.0,7.0,6.0,5.0,7.0,4.200939943760397,6.715580131474736,5.2647262412913625,5.468581585114968,1.4692536518201937
5.0,5.0,3.0,6.0,9.0,5.0,5.107606675072584,3.868703748365205,4.745656993222141,2.0
5.0,3.6521976536672307,6.0,6.0,7.0,5.0,5.085569285797714,7.0,6.907446780765973,5.0
5.0,3.191769500580108,6.0,6.176865267346461,9.0,5.0,6.0,5.0,8.139971062726866,0.0
5.0,4.8850815888775685,6.0,6.0,9.0,5.0,3.9190144158382862,6.939677152441843,1.0,2.007250113065648
7.584677623186876,10.07651513541723,6.0,3.8932788199253547,7.0,7.587305821541746,1.5209689205012733,8.700035699973432,10.48652506710612,1.659143612639213
5.0,5.0,6.0,5.0,7.0,3.0,6.0,7.0,0.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,2.941365807054397,1.0,5.0
5.0,5.673833273547677,6.0,5.0,7.0,4.11117061480918,6.0,3.0,7.0,5.0
4.767424492559697,3.9168943568184105,3.0,6.0,9.0,5.0,4.193131214448193,2.7842398053339847,7.301307282250348,-0.1904140542881636
5.0,4.987967095549507,6.0,4.7982315381906995,7.0774366858138595,3.0,5.995533210162045,3.209052200621108,5.46922783407006,2.0
5.0,4.0,6.0,6.0,9.0,5.0,6.0,6.389469279778645,7.0,2.0
3.0589942788078734,2.7013764017333886,6.0,6.0,9.0,5.0,5.747669830448483,4.921601593360257,10.349056880935215,-2.08255802103218
5.1699072115001306,6.0,6.0,5.0,7.0,5.042775588310625,2.642788665731393,4.101537189035297,-3.569048042195585,6.2293445556801705
4.336553819014238,5.0,3.0,6.716693389758624,9.0,5.0,4.374478114089923,7.0,7.697992678037474,1.9558615482357544
6.200884969272264,5.460869673573627,3.0,5.94568664469679,9.0,3.0,3.2453820894458723,6.062966534014983,6.90485926225619,2.5901658670508034
5.0,7.0,6.0,3.0,5.0,5.0,4.480912928377692,4.4346611757528,7.5459642586976745,-0.5070209101324912
5.0,5.496869449274456,6.0,5.0,7.984158768318769,3.0,6.0,7.0,-0.2733138695092614,7.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,6.0,4.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,3.0,3.0,1.0177381984448217,1.373255875365702
7.232484283439247,8.26341321808441,6.0,5.102933969353283,7.0,4.609945396495533,5.0499768804193295,1.196692590281259,5.026938696781215,6.271867715434432
5.1492463015268095,4.694640280753912,6.321766212904343,4.155094765448718,5.638229509946953,5.0,6.641478971977371,3.1670878226279378,0.0,2.0
5.0,5.144372765159961,6.0,4.942272218230843,7.131383250974768,5.33577927780843,7.765589035434475,8.0,2.9408213925458933,2.165192267583175
5.0,5.0,6.0,5.0,6.863156319198381,5.0,6.0,7.0,4.0,1.2900484847341622
5.0,5.0,3.120833366365148,6.0,9.0,4.398521585898025,5.043103376481609,3.757107626302802,5.9445618280621115,3.6655903491859814
-0.344385655331096,5.0,0.0,6.520773062254267,9.0,5.0,4.294128396448426,7.0,9.415600848229094,1.9845655362396224
5.0,5.0,6.0,5.0,7.0,5.0,6.015323707743421,7.0,1.0,2.0
5.0,5.0,3.0,6.0,9.0,3.0,4.401753033961639,2.6191386465039574,8.29476640940006,0.06579037633000206
5.0,5.0,0.0,6.0,9.0,5.0,5.695741438740445,7.0,8.0,0.0
8.193718064359336,9.0,6.166054431622391,1.4067215871383238,1.433736948411382,3.533213779338195,0.5345757975919319,-0.8573199781751654,5.7149392238060415,1.9939850774642003
5.0,5.0,3.0,6.0,7.0,5.551700831401482,4.113672020477862,5.846181082087472,6.367865778268015,3.1759370920823877
5.0,5.0,3.0,6.0,9.0,5.0,5.5554596633653075,3.544796026634151,5.0,0.0
5.0,3.36320916463521,6.0,6.0,9.0,5.027297084651982,4.84720915483094,5.519012599266618,2.7128405878832944,1.5103942765034382
5.050519190756206,5.0,3.0,7.244902284560893,9.0,5.0,4.0,6.030384744538601,4.840040887074036,2.0
6.501280815809717,8.572716071047877,6.810591983390155,1.8472061999980682,4.299769084087036,3.600870765331808,1.210931957140243,1.4261172698086062,7.175993929939422,4.015134735035858
5.0,5.06599744125738,6.0,5.237521575445782,7.2876596314402295,4.679590275582541,6.625799458924006,2.0,6.5084953600797135,2.0
5.082796686743728,3.843345463865051,3.0,6.0,9.0,5.0,4.4265494974633315,4.733205791912525,6.476162793529564,1.1802903265346116
5.085388669564674,3.283374042791823,6.0,6.0,7.0,5.047818025691155,5.867828055307455,5.5439328493963504,5.946077128516755,1.3854275592868963
5.0,5.04910267050934,6.0,4.592530456474685,6.770177355649665,4.634875210842269,6.914178199661704,5.39072567697007,6.0480657163429505,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.3701151933162965,3.266606987900223,2.0
3.1851559791223,2.0,0.0,6.0,9.0,5.0,4.492233865912035,5.325882511939358,8.870002565188406,2.8737259964570576
5.3251064245831286,6.7246570917284005,6.0,3.740976260238607,7.32126767514647,4.052662109215712,6.0,2.483099763368954,0.14724576702433417,4.698418455686796
5.0,1.946212818199086,3.0,6.0,9.0,5.0,3.264714748955792,7.0,4.628805379053405,2.0
5.0,5.0,6.0,5.0,7.0,3.0,2.367037890076474,3.0,1.0,2.0
1.3119021411161609,5.0,0.0,7.9947629754499845,9.0,5.0,5.942632154780423,6.8919607531616105,2.63657416538459,2.0
5.0,6.101011452077852,3.8971410467169703,6.0,9.0,5.0,4.894645951347889,6.683899673552386,9.0,0.0
5.507679302250462,1.9341201884046075,1.7237005106066807,6.606642928289956,9.0,5.2927064093853655,5.439054091811115,5.2867204769875835,7.006520228322974,5.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,7.0,6.783978415111418,3.1261298012793395
5.0,5.0,6.0,5.0,7.0,5.0,6.692008754987783,3.0,0.0,5.0
5.0,5.0,0.0,6.0,9.0,5.0,5.087318052068302,5.803766858475683,4.411524088084268,5.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.779921347477306,7.0,5.0
5.0,5.0,6.0,5.0,7.0,3.0,4.0,3.0,1.0,4.44335966857145
3.966175102902268,2.043619463060314,5.447609227924925,6.338766360897216,9.0,6.025961002913817,5.995572950770248,5.008931676317882,7.5763552317341905,5.0
4.803701236875508,7.348752842374775,6.0,3.1628633818066034,7.0,5.170521759478557,5.673112836391558,6.246425592916461,8.949634475779,3.642566240166145
5.990930708372799,6.949701280572346,6.0,2.7660989699032053,4.3163548256900555,2.554091909326104,6.854741397352513,3.3373632573683927,2.968811713078543,5.723824016899486
5.0,5.0,6.0,6.0,7.0,4.828109211301518,6.0,5.105644013369734,9.0,4.404922521213996
5.0,5.0,6.0,6.0,9.0,5.0,3.5136161679507616,4.975429233648082,7.0,2.0
3.56203586695786,3.1883246031746393,3.0,6.781431471496048,9.0,5.0,6.0,4.951646315591256,3.8170821217404622,2.8294616147740945
6.712110483351209,6.637933496308643,6.3075197425750735,4.404797448219676,5.779469480401635,2.6780344432898575,-0.14760891085543693,7.5108728131805345,5.767485686396477,6.983973195934744
5.0,5.316008921073266,6.0,5.0,7.0,5.0,5.276682621270476,3.2408159242903447,9.0,0.0
7.62012272941532,5.0,6.0,5.3536279607512345,7.01145330635569,2.2373650382909087,2.0441498043772595,0.8555611510816514,6.223636420090612,2.0
1.3298055067200103,5.0,0.0,6.80277239212661,9.0,5.0,3.6151269345144854,5.13401217746592,8.68596380067312,1.0019762547436155
4.866919241260232,4.898112449418527,6.0,5.953547277939633,9.0,5.0,6.0,6.414189359344685,2.77293585516058,3.1674406813308646
5.0,4.8694513672866275,6.0,5.0,7.0,5.0,6.0,6.72450258295251,5.0,2.0
5.0,5.0,6.0,5.0,6.971274426327881,5.0,2.8855758598059777,3.0,1.0,2.0
5.0,5.910741377596282,6.0,3.0,7.0,5.0,3.824625722769585,7.155650715701272,-0.06666208674016394,2.1557718944830837
8.639656310047313,7.634592021357173,6.383872766835581,1.6058046811151436,4.586293269654919,0.5695159715029239,0.26739727391569645,13.512808437250229,6.453691401930178,7.109001959810302
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,2.0
4.565555217671114,5.1739329657306925,6.0,6.0,9.0,5.0,4.028910768407053,4.582927974564519,8.32458423724681,2.0
7.680591541853996,10.302609338713918,6.0,4.888668604065177,7.046043635465599,0.5456029567773832,0.46164736785793214,7.193829358076925,8.242242992553429,5.035665275593674
0.7678008148924584,2.867829633318953,0.0,6.200913681362758,9.0,5.0,4.441047508553749,7.0,4.769606465739535,3.074635423003584
8.101330561658997,6.824606878044616,6.0,5.0,7.104669718600072,-0.13270954283725622,-5.275240943609745,0.9875037959856267,3.194760787318969,1.840862932927453
5.0,5.0,6.0,5.0,7.0,5.184128241630113,6.0,6.993111611553985,0.5871175642475244,5.0
5.054674215078896,5.018934767221183,6.0,4.938741525139891,7.0,5.0,7.0,5.650061675638498,-0.4667504461113574,5.0
5.0,1.0006375349034364,0.0,6.58718341521686,9.0,5.0,4.827461925836946,4.737272714629156,2.3076967891350186,0.8971185429021359
5.0,5.0,6.0,5.0,6.80974455167468,5.0,6.0,3.0,5.0,2.0
5.603015656567186,5.431134994795914,6.0,3.035093795491864,5.0,5.057082609118159,7.265906601040171,6.517511229482513,0.4056506588871917,5.0
5.0,5.0,6.0,6.0,7.0,5.0,4.912711086442379,4.174333560214143,8.0,0.0
9.249289517857477,8.625851211692328,6.559540284468758,1.5761139912716018,5.2237467685898205,9.0,1.3807521537686607,5.767051796864494,8.117823109699135,5.369730606605072
5.0,5.0,6.0,5.0,7.0,4.986811771994264,3.0,3.0,1.0,2.5495313172149228
5.060491257253407,5.0,6.0,6.0,7.0,5.26427122818493,5.958476374764288,4.517097803886874,4.772181769048309,1.6560188085686725
4.733497170233585,5.839449235646426,6.0,5.0,6.855873567937661,5.0,3.222009199706865,6.762623129389512,4.9920046415457,2.222909975035089
5.066399026508832,5.921140217740364,6.0,5.0,7.0,3.0559945394455976,7.103255786803088,2.716110063977241,0.9499414184240556,7.113407846615445
4.9806676971964645,9.0,4.461125606571881,2.38053010828673,4.146686375424732,5.379958068314256,7.230321972699128,5.266558711896386,4.819125991222007,5.914082127123487
9.047433226103195,8.433841239490624,5.3891398769518055,3.5037072983558226,-0.8460839094524557,0.3597608920040516,-0.6856988226460825,8.523497140737126,11.777495692723143,5.0
8.861506547856973,8.518714433750446,6.444655860029528,2.1442379514366725,-0.7170712491158739,-1.1282912207489533,1.1406844527767288,2.462103827581762,9.056905376347682,4.115800409264335
5.0,5.042335164866827,6.0,4.547152511413391,7.0,5.310759160319158,7.0,7.061262340590911,0.0,2.0
6.859271355686834,7.014973598742996,5.016761518451556,0.8692587673987778,5.484813706107101,2.7034350508249108,0.5922186321467033,6.56912652264299,0.9630271938442005,3.031116156984017
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,4.0,2.0
7.0,5.0,6.0,5.391962977207165,7.0,1.8520429974592085,0.0,4.989315821929675,5.808096258591299,2.0587260274727868
