age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
0.39993378397122825,4.0,0.0,1.5527043871885917,-0.9530835612439477,3.974981128894899,7.488994457477341,-0.5264400417553912,3.018086188282216,1.0,0.0,0.0,2.9091357970297547,17.731780706395064
3.7472836175088795,4.054880270431239,1.3642353255121118,11.0,5.0,4.072002271677377,5.448693488007394,3.0,3.794050768389877,1.322870735395503,0.0,0.0,6.301965449747738,46.28582302259957
0.8935426962703825,3.174142509140741,1.201564619608241,6.586295483868333,7.587853400331935,0.0,7.739091646277055,3.0,4.0,0.9416779042501745,0.0,0.0,2.8629417914295887,39.0
3.0,4.0,1.0,4.0,1.0,2.0,3.4973975707070046,0.0,4.0,1.0,0.0,0.0,3.0,26.0
3.0,4.221762199454784,0.8451252923107255,12.0,8.0,3.5178304988702793,6.236715891471868,1.0,4.834841064836231,0.0,0.0,0.0,4.844263605756935,39.0
1.751315760835292,1.0,1.0,13.577375959905735,5.666998028546266,2.0,7.455882028280595,0.0,3.3259511611100265,1.0,0.0,0.0,4.4799154190380435,39.0
2.0143873552099243,5.0,0.0,6.975464954751292,3.1478679002984586,2.0,11.487746662178992,0.0,4.0,1.0,0.0,0.0,6.020410127003916,39.0
1.9547162237361957,1.4246725906179547,-0.03626546601650926,9.048756066672766,7.993776292625088,5.062566430859269,8.34344303787165,4.536467940077481,1.0,0.0,0.0,0.0,2.875430514116619,25.749894767228277
4.486570491120801,3.5538566730863876,1.0,16.325117617823725,6.746307853178484,5.081583268492512,2.143861909972671,3.9021082234518873,3.501573504850664,1.5054164566325492,0.0,0.0,3.0,39.0
3.0,3.3992384303036682,1.3361419574613835,8.0,6.0,0.0,4.211326743983173,2.112311897721089,3.6966896584925655,1.0,0.0,0.0,4.7032683658410654,39.0
1.5399010202166086,4.0237529361592115,0.0,9.0,8.0,4.671250976821671,4.8674381837956355,1.395893686244399,2.7272622008053715,0.0,0.08033804338707172,0.0,2.3616540135313127,38.10173199143915
2.743273506666619,4.133531279226621,0.0,15.0,6.0,2.0,3.0,0.0,4.0,1.0,0.0,0.5782716421809708,3.0,39.0
4.199625606464747,5.0,1.0,15.616689729542465,6.014556031674626,2.0,4.0164759644499615,0.0,3.171188112687588,1.0,0.49017592771684493,0.0,5.058805150192599,38.59925884898075
3.9175725858311323,5.024082439362784,0.0,9.878172746864077,6.291513249826523,5.0,11.978637894352563,1.0,4.622802479507676,-0.2636366834003325,0.0,0.0,4.700481325334112,31.844787621528518
4.215294531120961,2.0008271569276803,1.1428855389957644,7.0,7.0,3.3283345887432025,4.836142888757229,1.0,2.481586348844786,0.09090445740712072,0.0,1.6151182742315426,3.012076361375283,39.0
4.37419907948132,2.7763672095984147,0.7181215119144604,12.06424638390643,6.166858745284015,2.0,10.340030904840031,0.0,4.0,1.0,0.0,2.0099007597666376,1.7371930676027363,39.51591802119973
1.0,3.214599352293923,-0.10537718088924164,9.961991160165622,7.517890868297,3.4240781916360628,3.0,1.006097718033066,4.0,1.0,0.0,0.0,2.9248574209837885,39.0
5.0,4.214037635433166,0.4356405326707363,15.0,6.0,2.054119769100105,12.0,0.5407193045401206,4.0047415633607075,1.0,0.0,0.0,3.8853007624420695,39.0
0.0,0.9702670209901001,-0.6234630491554118,15.43407053692997,6.303383921377554,4.0,0.882855773148384,1.7953490080450911,1.0305929449231086,1.0,0.0,-0.07881579523323129,1.0,39.383156508648426
1.0795729201208353,4.704174489442619,0.4477669934925361,11.425290928531462,5.401487203207549,3.45741032335461,9.305651395114623,0.3418703831386136,3.4193364004552858,1.3739832521331368,0.0,3.3290077960198388,5.866468106650187,39.0
2.273698067465428,3.9461690685196094,0.9793153382429095,11.0,5.0,2.0,7.209343187896033,0.0,4.0,1.0,0.0,0.0,2.856497912759025,38.70259729077453
3.0,2.7548263798673354,0.0,9.326772592735335,7.364814770754045,-1.3081455137911746,10.515401446184566,1.4844761375345707,4.0,0.6011257318172277,0.0,0.17382759993024555,3.1895626806121333,39.0
2.0,2.206303709111711,0.0,5.239563251858613,7.099850342904811,2.0,8.137532468177062,0.0,4.144607331344276,1.0,0.0,1.019318212547377,2.9056092549088586,17.738177108246596
3.0,6.174466515897795,0.0,11.0,5.0,2.0,3.3998997838377263,0.0,4.0,1.0,0.0,1.5794007827649599,5.130843293260776,39.0
0.0,4.101168191678327,1.0,13.483218854815606,6.156514739935289,3.935713629892604,2.4145683502169337,1.6087658641258638,4.035195883581476,0.0,0.0,0.0,2.1422201296895187,39.0
-0.09131806371676854,3.4452909063321866,0.8660027058609547,11.0,5.0,4.0212458685572905,10.686363875451246,4.0,4.0,0.0,0.0,0.0,3.428319797855813,26.80116759139956
3.913563546164763,4.0,0.15401757768215335,11.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,5.0,39.0
5.416452978461336,7.239823751107524,0.5827228426814908,15.0,6.0,3.491330189955262,9.966214113277934,3.3176032219719622,2.3530242633979173,0.020976734729189872,0.0,0.0,0.29177918331020847,39.0
6.547711705971695,1.2449337004198995,0.0,11.0,5.0,5.544780553269663,4.243646463757528,1.0,3.153746201615095,0.7889110423650658,0.0,0.0,2.825729246099537,39.0
3.9221886980668064,4.74725820769438,0.0,11.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,38.80522802969601
2.6577168681653505,2.869406533086086,1.6383292155845763,6.4502796965413385,7.2080224958518375,4.18408970981409,7.755995156050409,3.0748481640519993,4.0,-0.4963145231944846,0.0,0.0,1.2930475967129937,0.0
2.0,4.043793098531073,1.0,9.0,8.0,2.0,2.7592283672362488,0.0,4.0,1.0,1.0,0.0,4.939738927396142,39.0
2.290024406481132,4.0,0.5843733394652735,11.0,5.0,3.9807316591817776,10.15334072969937,1.4245297311547194,3.923471233947031,0.0,0.0,0.6879835559179757,4.485231801766719,39.0
3.0,4.0,1.0,7.66390397640333,8.053902337236254,2.0,3.0319900534714854,0.0,4.0,1.0,0.0,0.0,4.119589230486864,39.0
-0.8819197782167385,0.11888041903056623,1.0,12.134292953842715,4.804851862709371,2.0,-4.178717292764131,5.0,3.8574984950691915,0.0,0.0,-0.3393028704782894,2.468741498874595,39.0
0.10758060853193052,3.10069326497483,0.7395933180669021,15.0,6.0,4.089872436671806,10.717636109642974,3.9080600769409273,3.1824131228686747,0.0,-0.3669582156659888,0.0,2.723228465367279,39.0
4.0,3.889191722759181,0.0,8.749771313037137,4.975088544463798,2.0,5.7375476318212115,0.0,4.0,1.0,0.0,0.0,3.0,39.0
1.6863957136924856,4.0,0.0,12.796734903038217,4.667529914861617,2.0,13.73632784156097,0.0,4.0,1.0,0.0,0.0,7.041082958447319,39.0
2.8290151729565007,2.7244974361181793,0.5940458238306844,13.727975276027095,5.731972764439855,2.0,14.168902955834673,5.0,1.644585624011108,0.0,0.0,0.0,2.653968754273906,39.95932296001263
