0,1,2,3,4,5
2.0,0.0,3.0,1.9589209066951532,2.0,0.0
2.0,2.0,3.0,1.3813489015876392,1.0,0.0
3.0,1.0,1.0,0.0,1.0,2.0
3.0,3.0,1.0,2.0,0.0,2.0
1.0,1.113907254819022,3.0,1.113907254819022,1.0,2.0
0.0,1.3183263876290203,0.0,1.0,0.0,0.0
1.0,3.0,3.0,1.1343669133130616,0.0,2.0
0.0,2.0,2.0,1.0,1.0,1.0
1.0,2.0,1.0,1.034470992832763,0.0,2.0
3.0,1.0,2.0,1.0,0.0,2.0
2.0,1.0,1.9392928153980882,1.0607071846019118,0.0,2.0
0.0,1.0,3.0,0.0,2.0,2.0
1.8307039387459314,1.0,3.0,1.0,0.0,2.0
0.0,1.007957994471945,1.0,1.0,0.0,2.0
1.0,1.0,1.0,2.0,2.0,1.0
1.0,3.0,2.9394715491734638,1.0,0.0,2.0
0.0,1.0,1.0,1.0,0.0,1.0
1.0,1.2166334382058723,2.0,2.0,2.0,0.0
2.0,1.0,2.0,1.4970258462174821,1.0,2.0
1.0,1.0,3.0,0.0,2.0,2.0
0.0,2.0,1.0,0.0,0.0,2.0
1.0,2.0,2.0,0.0,2.0,2.0
3.0,2.0,2.0,1.0,2.0,1.0
1.0,2.0,2.9296888614355447,1.0,1.0,0.0
1.2151312180782745,1.0,2.0,1.7848687819217255,2.0,0.0
3.0,1.0,3.0,2.0,1.0,2.0
2.0,0.0,2.0,1.0,1.5636833403057369,0.0
1.8290875833359028,1.1709124166640972,0.0,1.0,0.0,2.0
3.0,1.0,2.2122771388407427,2.0,0.0,2.0
0.0,2.0,2.212147407523301,2.0,0.0,2.0
1.0,1.0,2.8828093321445802,2.0,0.0,2.0
1.0,0.0,0.5013604531236848,1.0,1.4986395468763152,2.0
3.0,0.0,0.0,2.0,1.0,0.0
2.0,1.0,3.0,1.0,0.2024052795037623,2.0
1.0,1.0,2.0,1.0,1.0,2.0
1.0,1.6109586784166985,3.0,2.0,0.0,2.0
1.0,1.0,2.927545026404128,2.0,0.0,2.0
1.0,2.0,2.0,2.0,0.6596993563334717,0.0
1.015916303039711,2.0,3.0,2.0,0.0,0.0
2.0,1.0,2.0,2.0,1.0,1.0
1.0,1.0,3.0,2.0,0.0,0.0
