0,1,2,3,4,5,6,7
0.6770463,-0.4017092,-0.27186227,0.56862754,-0.39518493,0.71742845,0.7723681,0.45271564
0.66240865,-0.33110172,1.359053,0.70140755,-0.5302496,-0.34312272,1.0616862,0.6436178
0.36538905,0.87983894,0.38615704,-0.6205536,0.8793819,0.50517833,-0.41223642,0.29250783
0.711048,0.66860735,1.0410612,2.127644,1.2853062,-0.9196855,0.1731281,1.6376302
0.92589486,1.538857,-1.1606616,0.5648092,1.0791465,0.6419094,0.39504978,0.36888266
0.5497628,0.51549935,0.6222131,0.32999468,-0.7872437,0.12386212,-0.17382763,0.12705791
0.26087636,0.333164,-0.32410792,1.715337,-0.09927562,0.2579471,-0.2188186,0.33760586
1.1310381,-0.085923254,1.1373281,-0.18488832,0.18749261,0.17074908,0.32207865,0.6893303
0.8944645,0.23019937,0.012400277,0.9932166,1.1313521,-0.46087885,1.1065981,0.6127382
0.3423439,-0.44494587,0.023556568,0.459521,-0.13476062,0.69642776,0.599394,0.8322848
0.11088532,-0.072393,0.6727854,0.3275798,0.25177348,-0.35431173,-0.2895236,0.15722097
1.0445826,0.16593534,1.1502321,1.0399746,0.60872597,1.5798321,-0.24390803,-0.083778046
0.81593215,-0.1336323,0.092134416,0.6971259,-1.0911096,0.08248514,0.72285604,1.0927016
-0.27919635,0.65573007,0.28245157,0.79436004,-0.53775626,-0.22578713,1.5018027,1.425373
0.78881615,0.8169463,0.17290515,0.5380598,-0.06473547,0.9893602,-0.31286484,-0.01167554
-0.016708188,-0.29613435,1.2159061,1.4517341,0.67923623,1.7835888,0.55619305,1.4081186
-0.69913876,1.5741112,-0.008442327,0.9923194,0.72597885,-0.10365923,0.26581183,0.23867513
0.6214,0.40638173,1.2287757,0.93416876,0.3218453,-0.59698856,2.1903565,-0.079901546
1.0968748,0.44491163,0.28583837,0.035853054,-0.310983,-0.65054303,-0.12729234,0.27261758
0.012928536,0.10883229,0.094302356,0.22293146,-0.29411653,-0.10531127,0.019938022,0.34674102
1.0212195,-0.48568308,0.20462103,0.7525962,0.20727894,0.5282663,-0.2956222,0.21275304
0.14148585,-0.2395196,0.11567134,0.285784,-0.049388096,0.06897688,-0.22810993,0.3232926
0.061833948,0.6901005,0.9753529,0.31407973,0.07381785,-0.79523295,1.0190647,-0.40516296
0.46417773,-0.55139655,0.18114169,0.6944063,-0.35552126,0.67902684,0.6813699,-0.09904743
-0.17232308,0.9769536,0.21966898,0.12067104,0.38266927,0.23279266,-0.4954794,0.5271123
0.5399718,0.1570325,0.1856265,0.23424168,0.6484482,0.18824926,1.3470447,-0.33026546
0.14062762,0.114596814,0.98907995,1.4569412,-0.65189993,-0.4969937,-0.047191832,0.44676104
0.12757601,-0.22024876,0.6132858,0.6903194,0.40219888,0.12387761,-0.53627485,0.13246217
-0.4299112,-0.047005206,0.5077609,0.502936,0.25331706,0.6255861,1.0711234,0.4333973
1.8969531,-0.007957339,1.0844386,0.28737798,0.36394,0.24548304,-0.62912667,0.10223732
1.4210123,-0.7857889,0.1868993,0.1485877,0.18041897,-0.01733236,0.9860752,0.44695038
0.33418372,0.0022441149,1.3719797,1.2812616,-0.715188,0.6372284,0.067544855,0.5526409
0.21130514,0.9272543,0.25778994,0.8800058,-0.46463954,-0.3842394,0.19353747,1.1626394
0.48671055,-0.19008079,0.9907716,0.07557802,-0.4864084,0.6697366,0.2993014,0.41385138
-0.776106,0.29730803,0.47327194,1.1448303,-0.11668214,0.43922484,0.036406584,0.26298547
0.19588724,-0.013295829,-0.15228786,-0.026662283,0.8672234,0.19711293,0.022221047,0.40368724
0.09082715,-0.2717097,-0.07579333,0.40824267,-0.3894755,0.39991012,0.027213112,0.57197773
