0,1,2,3,4,5,6,7
2.0,0.4539167556481325,1.0,0.0,0.0,0.7069900709685409,2.0,1.3535365188825013
2.0,2.2284251341872676,0.8211618710432915,2.0,2.0,1.0,0.0,1.0
2.0,3.0,2.0,1.7839501422446031,-0.4802190955411317,0.0,0.0,-0.24664886407419262
1.6754858613192023,3.0,3.0,3.0,2.0,1.0,2.0178071543124103,0.2985865319533421
1.0,1.0,1.1748489140315848,3.0,0.333407410214719,0.0,0.0,2.0
0.0,2.5853647712237633,0.0,0.847499114283262,2.0,1.0,2.0,1.9691290731392486
2.0,3.0388751435583767,1.9500156516377596,0.0,0.0,0.0,0.0,2.0
0.0,3.0292672615005936,0.0,2.4289899271500284,0.06151777021073357,1.0,0.0,0.0
1.3370339375819067,3.0,2.0,2.0,0.7607615282474911,0.0,1.3140979774629327,2.0
1.4617640062244746,0.0,1.0,1.0453595438902348,2.0,0.0,1.0,1.0
2.0,0.6684446849907357,2.0,3.0,1.4501673914135247,0.0,0.0,-0.20231131749031506
1.1759607587206133,4.0,1.0,1.2475999920305874,0.0,1.0,0.0,0.9867998285960166
2.0,4.0,1.0,1.7285797214637708,0.3808653423871431,1.0,2.0,0.0
1.0,1.0,2.0,2.598624924305879,0.8209081276797789,1.0,0.0,0.1390154279355379
2.0,1.0,0.336881279278626,3.2491495603873313,1.0,0.0,2.0,0.6081414737620902
0.9131545634395286,1.0,3.0,2.0,0.9674068608901425,1.0,0.9353064784609826,0.0
0.0,2.0,1.0,2.537452142466037,0.19098208642035985,0.0,1.0,1.2689488133019962
0.0,3.0,3.0,-0.5350703462421049,2.0,0.0,0.0,0.23608026242813973
2.0,0.0,3.0,0.4239706407499646,0.8707206554706337,1.0,2.0,0.0
2.0,4.0,0.0,1.0,0.010347182348524275,1.0,0.0,1.4075003014591203
0.0,4.0,1.0,2.5474801818787878,2.0,1.0,0.0,1.7070230717518688
2.0,3.0,1.8023701979497166,3.0,1.7148476337546488,1.0,2.0,0.0
0.6891951004158947,3.0,1.7588544998629931,3.0,2.0,0.0,1.0,-0.3935875164444911
2.097869487574517,0.0,2.0,2.4912222860116686,0.0,1.0,0.5051951956190578,0.0
0.0,2.7238521540928717,2.2914801292929234,1.0,2.0,0.21313123660116223,1.0,1.0
2.0,3.5057954481509466,3.0,0.8492604578330861,1.0,1.0,2.0,1.0
0.0,0.5485949225668236,1.9827165016946267,0.5183591944978063,2.0,0.0,0.0,1.0
1.0,0.5656059568728156,0.0,2.084526582664152,0.0,1.0,2.0,0.0
1.0,1.0,1.6983155396419156,0.808061225997238,0.0,1.0,1.0207516669881138,0.0
2.0,0.11103161866183398,1.0,3.0,2.0,0.0,1.0,1.8129688835343547
2.0,3.0,3.7376475498258315,1.0,1.0860905855035705,0.5168406532492539,2.0,2.0
1.0,2.0,1.9047560607519516,1.0759430358263389,2.0,1.0505777606532851,0.0,2.0
1.0,-0.43916748566273567,1.0,0.0,0.6189564220208158,0.0,0.0,0.0
0.0,0.09290935526077121,2.0,1.9393342041393713,0.0,0.0,1.4753937038435092,0.0
1.0,3.5433570042880222,1.4676454707429683,2.0,0.4319701916976312,0.0,0.0,2.0
0.5891235503599628,1.4453976155640742,0.0,3.0,2.0,0.0,1.0,2.0
1.0,2.3199306359101888,2.0,0.0,0.0,1.2020338745099508,0.0,1.0523717598769817
0.0,4.7180947586383475,2.0,1.8388634083461326,1.0,0.5957062988028446,0.0,2.0
2.426265293561894,2.0,2.1652579336059574,2.0,1.0,1.0,2.0,1.642695424188468
1.0147830082714164,1.0,3.0,3.0468302777749727,-0.02958306754026485,0.0,0.0,0.0
2.0,2.0,2.0,2.4829544009906663,1.2810624227824194,-0.002872997135640376,1.0,-0.19919679866251983
0.0,0.14689625997188327,0.0,2.9917224170275762,1.0,0.0,1.3475459414357296,1.0
2.0,1.0734183196361564,3.0,1.1320785710863448,2.0,0.0,2.0,1.3767412472518168
0.0,0.5019276391919567,0.5988635636419462,1.7558971279233144,2.0,1.0,2.0,2.0
0.0,1.6840725959660472,1.0,-0.22494732663194367,1.0,0.0,1.0,0.9699017208052112
0.0,2.9559812892177777,1.0,3.0,1.0,0.0,1.0,0.6545291050730866
0.6992702856159123,1.0,1.8666521791682809,3.0,0.43570351713699096,1.0,0.0,2.0
1.0,2.5807515653957482,1.0,2.183382107810541,2.0,0.7617027779986101,2.0,0.0
1.0,3.0,2.268375197233947,3.0,2.0,0.22111078914571408,1.5683740974913147,1.0
0.0,2.889738771730986,1.480018815414753,3.0,2.0,0.0,2.0,2.0
2.0,1.0,2.0,1.3311027404052045,-0.2443811476937341,0.0,1.0,2.1511978068534017
0.0,0.0,2.737181439748576,0.972887550106039,1.046095328550085,1.0,0.0,0.0
0.1868990507241982,3.0,0.0,0.0,1.0,0.0,1.0,0.3292351468426302
1.0,3.9482189493687976,0.0,1.0,0.135855773818075,1.0,2.0,2.0
0.0,4.0,3.033244480589304,2.61052023963869,2.0,0.0,2.3261636067252103,2.0
0.0,2.1417907311938147,1.4135808139773696,0.0,0.0,1.0,2.0,0.0
0.0,0.3939080317805479,3.0,4.0906699763026015,-0.6360853231395287,0.0,2.0,0.0
2.1793734865471794,0.5042179282430079,0.0,2.0,2.0,1.0,2.0,0.3967467248816265
1.0,3.9209272894751908,0.0,0.6405854440112708,1.0,1.0,0.0,0.0
1.0,3.0,1.0613380291387309,2.156871909640339,1.7913634474167126,1.0,1.0,2.0
2.0,3.0055208417307435,3.0,4.005962806701341,1.0,1.0,2.0,0.0
2.0,0.0,0.0,3.0,1.065817853272,1.0,0.0,1.0602362926656155
0.0,0.906823347564147,2.1194190434634965,2.0,0.0,0.0,1.0,2.236296101438473
0.0,0.0,3.0,0.3764398329338119,0.0,0.0,0.891323714010687,0.0
0.0,4.0,1.0,3.0548440577691993,0.0,0.19732997160644455,1.0,2.0
1.0,1.620563071791247,3.0,0.7054836968565363,1.2470918279826066,1.0,1.0,1.0
2.3466650935889017,2.0,2.0,1.7316528615299913,1.0,0.0,2.0,1.957144435434089
1.5387576583664402,1.0,3.0,0.7686800951781692,1.0,1.0,1.4419037368161647,2.0
0.0,3.0,1.3928452170656103,1.9807001629931862,0.0,1.0,2.0,1.9135115805265448
0.0,3.0,3.0,3.0,1.814994993717923,0.0972296242689954,2.072297528911078,1.0
2.0,2.034736904609509,0.396003793053771,0.0,2.0,0.0,0.10174329819802613,0.0
1.0,2.0,0.023019247165063095,0.7049914827919286,0.0,0.0,0.13467512559712486,2.0
-0.48079716619855906,0.8979145051574444,0.0,3.0,0.0,1.0,2.0,0.0
2.0867683816585236,2.0998336442458743,0.0,1.4895444707413719,0.0,0.0,1.6487160563606316,2.0
2.0,0.0,3.0,1.0,1.146762320822238,1.0,2.0,1.3024049670190991
1.0,4.112390508948446,0.5871829993219995,2.0,0.0,0.0,1.0,0.0
1.0,1.7895687850450104,1.1696465234975868,1.0,1.0,0.0,2.0,1.1323315153263644
1.0,0.38913443896016764,2.0,0.0,0.0,1.0,1.6750622084410876,0.0
2.0,1.0,0.18486632666837177,3.0,1.0,0.17327645601905733,0.0,1.3581349870887653
2.0,0.07202907338911235,0.5255963079462632,2.0,0.0,0.0,1.0,1.0
0.728181502502804,-0.3383963157350728,2.6675046874844583,3.0,2.0,0.0,2.0,1.0
1.231914894160507,3.4326459341247966,2.0,2.178565376069864,0.0,-0.5293788828303568,2.0,0.0
2.0,1.0,0.0,1.7450762220218121,1.1780211928990192,0.0,2.0,2.0
0.0,4.0,2.0,1.9759360743071825,2.0,1.0,1.2068351933314347,0.0
0.9843384669064326,0.5623605242115266,2.8789619548558196,0.0,1.0,0.0,0.0,1.0
-0.017823164084509013,0.0,1.0665536382755834,1.0,2.0,0.0,1.0,1.0
0.4737945921921145,1.0,1.4942381257035109,0.0,1.2417311068489292,0.48087555875452714,0.0,1.0
2.0,2.0,2.4069103868655346,1.0,1.0,0.0,0.0,-0.43341511787024234
2.0,3.0,2.0,0.0,0.7292095762161399,0.0,2.0,3.207737783297461
0.20986279372362432,3.0,2.4850545135727833,2.0,1.6294318856975853,1.0,0.0,2.0
1.0,1.6855734726490148,2.0,1.0,1.0,1.0,2.7935325915140816,1.0
0.0,0.8495020324334757,2.0,2.0,0.07044012506341579,1.0,0.0,0.8143976531440325
0.0,0.712204728746316,3.0,2.486810472440915,0.0,0.0,1.0,0.0
0.0,0.0,3.0,-0.5445560898612462,2.0,1.0,1.0,2.697817861863097
0.0,0.493149907784153,2.2068691899319757,3.0,0.0,0.0,1.54484552531799,0.0
1.0,3.0,2.172701426517133,1.0,2.0,0.0,0.0,0.3081933149726024
2.0,0.0,1.6239077300597167,1.5873871442270941,0.23937574376932985,1.0,0.4211004984803858,2.0
0.0,2.9826110150643634,2.1865626660008064,3.0,0.8644837333050639,1.0,1.0,0.0
1.2514682160449786,0.0,2.7275052297260185,2.743233903833757,0.0,1.0,2.0,2.0
0.0,2.186925587357115,3.0,3.0,1.465561694631039,0.0,2.0,1.0
2.0,4.0,2.724961829961094,3.0,2.0,1.0,1.2121154819310491,0.0
0.0,0.7547405076793801,0.0,0.0,0.0,0.2892463356595377,1.525385186649119,2.155093452756284
0.0,1.0,0.0,3.0,2.0,0.41711924078601637,0.08884878598504048,1.19238329368198
0.09414160981771624,4.0,0.18363880142573918,2.0,1.338943841268339,0.0,2.0,2.0
2.0,2.1786170863691097,2.0,2.0,1.0,0.0,1.3740753755399335,0.0
0.0,-0.5026382596078873,1.5288695692253214,1.532494724584842,2.0,0.0,0.0,2.0
2.0,1.6628534460563125,1.5145856683892522,0.0,2.0,0.0,0.0,1.0
2.0,1.1286927543924312,3.0991669761813827,0.0,1.2721405086262638,0.0,0.0,0.0
0.0,0.4757428786894974,1.0,1.4397862826738819,1.0,0.0,2.0,2.0
1.0,3.697395676935051,0.0,0.13316247346410204,1.0,1.0,1.0,1.0
0.0,2.4738293203746764,0.0,-0.6022567531183898,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,2.0,1.0,1.0152201057490953,1.0721320862299106
1.0,2.0,3.0,2.0,0.3368908149276564,1.0,1.2579389820722682,0.0
1.0,3.547241068194378,3.0,1.0,1.0,0.0,1.1874571712085675,1.0
1.6232740868499107,4.0,3.0,0.0,1.0,0.0,0.28019188625298114,0.0
0.0,0.9504051540163007,0.0,2.6047867034859618,0.0,1.0,2.0,1.0
0.0,3.0,2.0,1.0,0.16462302225487518,-0.5783518962657332,1.4190960089843327,2.0
1.9526933915602083,3.044476907253027,2.0,2.0,2.0,1.0,0.0,1.0
0.0,2.228559792872238,2.4559852514609406,2.744073524114483,0.0,0.0,1.0,2.0
2.0,1.0,0.20416594673720234,2.8658196683953605,0.0,1.0,0.2444126944392392,1.0
1.568525447978139,1.9909764899184264,3.0,0.0,1.0,1.0,0.0,1.0
1.1671613219996217,3.1389237715350067,3.0,3.105368923049146,1.1372726710195595,0.0,0.0,2.0
0.5990175148332495,4.0,1.9926520348221923,3.0,-0.08085862409805122,1.0,0.0,0.0
0.0,1.9983830254518826,0.0,3.0,2.0,1.0,0.0,1.0
1.4560064873453824,1.3550402702165432,2.0,2.0,0.0,0.0,2.0,-0.5413461388285403
1.0,3.9339510697213353,2.0,0.5669103439743,1.0,1.0,0.0,0.4392492854789327
0.0,1.0,0.0,3.0,1.987207162808119,0.631777617462019,0.0,0.925182322927756
0.0,2.0,2.4203242868975057,3.0,2.0,0.0,1.2797010224517453,2.1095193143021804
2.0,0.3076204656156075,1.9275813265694512,3.0,2.0,1.0502811484229844,1.0,0.0
2.0,4.427560546095694,0.06442154157079699,3.3201047863979047,2.0,0.0,0.6790290855426638,2.0
0.6380453988890448,4.0,2.32642431788005,2.0,0.0,0.0,0.31347090747653406,2.0
0.37305888203781956,0.9505192104084135,3.0,0.0,2.0,0.0,0.0,1.8224284266235284
1.0,4.0,2.0830380824169525,2.0,0.0,0.0,0.7834237584157211,1.0
0.0,3.0,3.0,1.3923618709345797,2.0,0.987319240441577,2.0,0.0754033994295123
1.0,2.0,0.0,3.0,0.0,-0.0645455708170144,0.8219337036992574,1.6700954342540197
2.0,2.0,2.0,0.9701682853932267,0.0,0.0,0.73403886682687,0.5534255254676473
1.0,4.33784021289553,1.0,1.0,0.7207992177726696,0.0,0.016344924983051345,2.0
2.0,4.0,2.0,0.7527727039691385,2.4155499896206942,0.0,0.0,0.0
1.0,1.4079878548561435,2.384909246120074,3.0,2.0,0.0,1.084950980668743,2.0
0.29311344069848255,0.0,2.0,2.0,0.0,1.0,1.0,1.9091945054947588
0.0,2.4423668494419974,3.0,2.6201778678428207,1.0,0.5168318047288964,0.0,2.0
1.0237304827356393,3.0,2.353193388827217,2.371465071596974,0.0,0.0,2.0,0.0
0.5103135452739748,4.0,1.0639262290077878,2.0,0.0,0.08150926724735885,0.0,2.0
1.0271650946438573,4.7183747789666235,3.0,0.0,2.0,0.6900588502320124,0.0,0.0
2.0,1.0,3.0,1.217973383957877,0.4606432748556054,0.0,2.0,1.2363952341793323
2.582158099726879,-0.07830435671130997,1.0,3.0,1.0,0.0,1.0,0.0
0.0,2.884615434889792,0.0,0.0,2.2513275518499367,0.0,0.0,1.1942210176818846
0.0,3.0,3.0,1.4377274225341672,1.0,1.0,2.0,0.9368463726030882
0.3429845162379878,4.0,3.0,2.0,0.0,1.0,1.4239440960321412,1.0
1.0,4.0,3.0280433135532485,0.0,1.9602676868382887,0.0,0.6814686455485242,0.0
0.0,2.195755760565834,0.0,2.0,0.8090570484003781,0.670524629014978,0.0,0.0
0.9449314499064311,0.0,0.3347542002686176,2.0,1.0,0.0,2.312362078004003,2.0
2.0,0.0,3.0,0.0,2.0,0.1940981279057763,0.6191039246619113,1.3344904211590514
1.0,3.0,3.0,-0.41165123123419645,0.5006894520059894,1.0,1.0,2.0
1.5786390435575388,2.374414440095201,2.0,1.0,1.0,0.0,1.0,0.0
0.26217819347508065,0.0,0.0,0.0,2.0,0.0,0.8954786475987219,0.3725421847517627
0.0,3.138231110826975,1.0053730006686696,0.38018447877750655,0.0,0.0,1.0,0.0
2.0,0.0,1.789899208196624,-1.123138993204126,1.0,0.0,1.0,1.0
0.0,0.7352906090221809,1.0,1.8041358012999256,1.0,1.0,0.0,2.0
2.0,2.1430871022446496,3.0,2.18147071624633,0.0,1.0,0.0,1.5370216830460066
2.0,3.9283902346491937,1.0,2.0,0.0,1.0,0.0,2.0337179674492756
2.0,4.0,3.0,0.371597067873645,2.0,0.0,1.0,-0.09999194667625311
1.9134649421155454,4.0,2.0,3.0,0.0,-0.2661998789408205,0.43985400459173807,0.0
1.673297211382263,1.0,0.0,0.07071592717514658,1.0,0.0,1.0,0.983926961014399
1.5348351695920839,4.0,1.871971220466314,1.0,1.0,0.0,2.088195839487584,2.0
0.0,2.998181949260941,3.0,3.828296726480768,2.0,1.0,-0.42442653957666965,2.0
0.6684054121587952,4.0,2.0,2.0,0.5763548305369189,0.0,0.0,1.9475595515670716
2.0,2.0,1.0,2.241099300256801,0.0,1.1615700847686996,2.0,1.0
0.0,4.0,3.0,1.9340552716912676,1.0,0.0,1.0,0.5135740693557654
2.0,1.6353050458799603,0.13370572341708237,1.0,2.0,0.0,0.0,1.0
0.0,2.1204545530386603,1.0,1.0,1.0,0.3774883580081737,2.0,1.0
1.632284861094765,1.3960642537883787,1.0,0.0,2.0,1.0,2.0,1.0
2.0,2.0,2.5546355199543087,0.9343524278822342,0.0,1.0,2.0,1.5804252764245443
0.19570104158328477,3.0,3.0,0.0,0.0,0.0,0.3270424922081694,2.0
2.0,3.0,2.844037309278776,2.0,0.9653789859015061,0.0,2.0,1.073462335541438
0.0,3.177991291148601,2.197384483709902,1.0,1.0,1.0,0.0,2.0
2.0,0.6105093018392784,1.5756083940104428,1.8687993402326044,2.0,0.0,2.0,2.0
0.0,1.0,3.0584287747376093,2.1107215238077663,1.5972137300679252,0.0,2.0,0.0
2.0,4.0,1.171384127022983,2.612168711737374,1.4857279191954291,0.0,1.0,1.0
2.0,3.1012082596971795,2.0,1.0,2.0,1.0,1.505429578878915,1.0
0.0,2.0,2.7042626715577835,0.0,2.0,1.0,1.3094468013095413,1.6179656892976366
2.0,3.545243892601872,3.0,0.0,-0.5279074480738664,0.43086179178952516,1.0,2.0
1.0,3.116549246583495,2.0,2.875974609430128,1.0,0.0,1.0599265623424168,0.0
0.01864775380568573,1.0,1.6111607756746342,0.0,-0.10941582389952598,1.0,0.0,1.0
0.0,3.0,-0.5291161265070208,1.6698296391548846,1.0,1.0,1.5708153768186028,2.0
2.0,3.2134084663533855,1.9343864203034211,3.0,2.0,0.0,0.0,1.410613972584937
0.0,0.0,1.0,1.9039968588749323,0.0,0.0,0.0,0.9225166113595761
1.0,3.3760634832206167,2.0,0.8679823624627603,2.0,0.0,1.5489777284794264,2.0
0.06993137329110066,3.295677506519726,3.0,0.7915669068970412,1.0,1.0,0.0,0.0
0.0,1.1068309969736867,0.0,0.0,0.9649599001599474,0.0,1.0,1.0
0.0,-0.09913486877425359,3.0822886413764135,0.0,0.0,0.0,1.0,2.0
0.9016968565983349,1.0,3.0,1.7317941948909281,0.28470105909106047,0.0,2.0,0.0
1.55769196714812,1.285784294868678,0.0,3.0,2.0,0.0,1.0,0.0
2.0,0.5481490480422708,2.0,1.263141931416662,0.0,0.0,1.0,1.0
0.8259726745244725,4.0,0.0,2.0,1.2745044887393393,1.0,0.0,1.9350856039237705
0.0,2.7349903448653863,2.1329642809163243,1.0,1.0,0.0,1.0,0.9474031906267323
1.0,3.0,2.0,0.0,1.0,0.8759857616292169,0.5850937415648295,0.0
0.0,3.3872688509235633,1.737276112804722,2.0,2.0,0.0,1.370314393532729,2.0
1.0,1.0,3.0,1.0501826717217417,0.8614245134718801,0.0,1.0,0.0
1.347806373482351,1.161001100640235,0.0,3.0,0.0,1.0,1.0,2.0
0.0,0.7203595957557549,0.0,1.0,0.8082812961341177,0.0,0.0,1.7958036611228954
0.0,3.086817976165704,2.9626602322623046,0.0,1.0,0.0,2.0,0.2748681111839154
2.063682946429573,2.0,1.0,2.0,0.5435467851296241,1.0,1.0,0.653979542591872
1.0,2.719292370464447,1.9420838722714915,0.7381529839010574,0.0,1.0,1.0,1.123130472958453
1.0,2.8709155117075875,2.0,1.0,2.0,1.0,1.143585227651407,0.0
1.0150131712092298,0.677127921613638,0.0,2.0,0.0,1.0,1.0,0.788474134411465
1.0,4.566145144918138,3.0,0.0,0.0,0.0,0.023937783865197848,1.0
0.0,3.796550666163969,3.0,2.896115891366196,0.0,0.0,1.0,1.0
2.0,2.9080005100074464,0.6229791086681391,0.0,2.0,0.0,0.2140137745492371,0.0
1.0,0.0,-0.29436538037569704,1.6472944737857067,0.0,0.0,1.0,2.941886488517176
0.0,2.2696194238398975,3.9796503233283396,0.0,2.0,-0.6358649718619367,1.0,0.0
0.0,1.6336192476350293,0.0,2.50722481923635,1.0,1.0,2.0,0.7687033842391391
0.0,3.0,3.0,0.6842763094649088,0.0,1.0,1.2462145326458802,0.0
1.925775405789754,0.0,1.7031324374586119,0.0,1.0,1.0,2.0,1.3128173531955467
2.0,0.8596527322951506,0.0,1.0,1.0,0.0,1.043139401127896,0.0
-1.0563120644728576,4.0,3.056191735442014,1.0,0.6739564353407128,0.0,2.0,0.0
2.0,3.144990108252623,0.5055475931102685,1.0,0.0,1.0,0.0,0.0
0.0,3.2120117654623286,0.0,0.8199203125161703,2.0,1.0,2.0,0.5550164664692351
1.5087104524913246,1.9754948123001983,3.0,0.0,0.0,0.30468199441104893,0.0,2.0
0.0,2.2966947063876626,3.0,1.260800373655109,2.0,0.0,2.0,1.0492863938196295
-0.1837460226916936,4.0,1.9799875663822946,3.0,0.0,1.0,2.0,0.04833286103951118
0.0,2.9960543766623355,3.0,1.5920094181600635,1.0,0.0,1.0,2.0
1.0,0.4515148551168396,3.0,1.5323444803033106,1.0,1.0,2.0,2.0
0.0,2.0,2.0,2.6218369145642644,0.822935247071642,0.0,0.0,0.0
0.0,0.0,2.0,2.1510387529144013,2.050240342050498,1.0,1.6103693330286712,0.42137539934202234
0.6387895156725794,4.0,2.2354042201082294,3.0,1.0,0.0,1.1486726009546153,0.0
2.0,1.4639999369278034,2.0,1.0,2.0,1.0,1.0,1.0772742364664287
0.0,1.0,2.3338904200012816,2.0,1.4436877730983855,0.0,0.37189958071866147,0.0
0.0,1.0,0.0,2.258657909144249,0.6153038080898882,0.1808773834688131,1.0,2.0
2.1314370051073146,3.0,0.0,1.0,1.479306921771572,1.0,2.0,0.009732478981990866
1.0,1.5236455956606152,3.0,1.0,2.6574509851757027,1.0,2.0,1.3487592193705016
2.0,4.0,2.0,1.9840172356400794,-0.16990302054156714,1.5062193038287974,2.0,1.0
2.0,2.627154878236296,1.0,0.0,0.0,0.0,1.1186277260374877,0.0
0.0,1.6886356418919384,2.856844007271437,0.0,0.0,0.0,0.0,0.32987950310225733
2.0,2.0,0.9271645677785053,0.0,-1.2505155121645068,0.0,2.0,1.0
0.0,2.2656601194497994,1.6258572582505022,1.4647235293441292,1.668951245828115,1.0,1.0,1.0
1.0,0.375301525874162,0.9511735945229464,0.0,0.0,1.0,2.0,0.5851325216491656
1.2063726066307423,0.010296092369644128,3.0,0.0,1.8455605724057744,0.0,1.0,0.0
2.0,1.5329440166922765,3.0,0.8085493829529338,2.0,0.0,0.0,2.0
2.0,4.0,0.9190646507060529,3.0,0.7529149073825355,0.27342239350467473,0.4519759702045532,1.0
1.0,0.2762740179738026,0.0,1.8854089773579323,2.0,0.030387668080431363,2.0,0.0
2.0,2.152323179128876,2.0,0.6406341469697033,0.0,1.0,0.0,1.5842084707887623
2.0,3.0672060206062457,3.0,3.4506544488878443,1.3506965837915383,0.0,1.0,0.0
2.103856039468323,2.0,-0.5720181482023705,2.0,0.0,0.0,0.0,1.148411129358521
2.0,0.9406501375129904,3.218985790375231,2.0,2.0,-0.36101852483844227,1.0,2.0
2.0,3.0,1.0,-0.4468290442896703,1.0,0.0,-0.36623004224824607,2.0
0.0,3.5917726417054534,-0.0953395729509312,1.0,0.0,1.0,2.0,2.0
2.0,1.0,-1.085607581500539,3.0,0.0,1.4116655740238646,0.0,1.0
1.0,3.850640624793595,0.0,0.0,2.0,0.0,1.7116077114272246,0.7813597037282254
0.0,2.4300795828743014,2.0,2.0,2.0,0.0,0.8644184611916814,2.0
-0.27354656325060966,1.0,2.0,2.0,0.5767835409395772,1.0,1.0,1.0
0.0,2.1873008688005715,1.0,0.0,2.0,0.37358209563837186,2.0,0.0
1.0,0.49561327378259146,1.0,0.0,0.35449464174557765,1.0,2.0,0.0
2.0,0.0,3.0,3.0,-0.4320659343244342,0.3290988932982708,0.0,0.6873935914843166
0.0,3.0666599328217483,1.0,2.0,1.5974282400827353,0.0,1.2305064519135271,0.0
0.0,1.7261907444380198,0.326161685651327,2.0,1.0,0.0,2.0,0.0
1.5344142481527108,2.8394371947837747,0.0,0.0,2.5330225159743707,1.0,0.0,0.0
1.3867399567255687,2.0,2.0,3.0,2.0,1.0,0.0,-0.540244274052378
0.0,4.0,0.0,1.0,1.0315586947202622,0.0,1.5227422179738856,-0.321884117939524
2.0,1.0,1.0,2.740022621531799,2.0,0.0,1.0,0.357094188777285
2.0,3.054714459798112,2.00704909311929,1.0,0.0,1.0,2.043656599490905,2.0
0.0,0.6735324353574722,0.0,3.0,0.7071365275247135,0.0,2.1430997987082985,1.0
1.4201658052972244,0.0,1.8592067390940847,0.4045673968612204,1.0,1.0,2.0,1.0
0.0,4.0,3.0,0.6050384119238347,2.0,0.0,0.0,0.8481057338978788
0.0,2.1943748447549245,3.0,2.0,2.2440938699278856,0.0,0.0,0.34542559474384554
1.0,1.0,3.0,3.0,3.29539111318604,1.0,1.2523790716810688,1.0
0.0,3.0,1.725524677055555,-1.071510556268014,2.0,1.0,0.0,0.0
1.1839118146695382,2.238880045426636,2.1372867724711653,0.0,2.0,1.0,2.0,1.0
0.0,1.2247246315029816,1.0,0.0,2.0,1.0,-0.6226326591937913,1.0
0.16619448218620092,4.0,3.0,0.748917230449319,0.0,1.0,2.0,0.0
