time,a1,a2,a3,a4,a5,a6,a7,a8
1.0,4.0,5.0,5.0,7.0,5.0,7.0,2.0,0.0
1.0,4.576282980140727,5.0,9.0,6.0,5.0,9.0,2.0,0.0
5.0,4.0,3.0,7.0,8.0,8.0,3.0,0.0,0.0
0.983129775581047,5.0,1.1167755614784636,7.0,6.0,5.0,5.862354667201731,0.6143556611611182,0.0
1.7971109022405272,5.0,3.3607497297203,7.663359894495716,8.0,8.0,5.0,0.0,0.0
1.0,5.0,2.0,7.0,7.0,5.0,5.0,0.0,0.0
1.0,4.420253528194991,4.0,5.0,7.0,3.0,6.2994567384524425,1.0,0.0
0.0,4.0,9.0,9.0,6.0,5.0,9.0,5.0,0.0
0.0,4.0,2.0,7.0,6.0,7.216457551157118,8.0,2.0,0.0
0.29065794099921705,3.803509387477972,8.803982294591828,9.0,6.55904614675589,3.0,9.0,4.0,0.0
0.2645780657663247,4.0,5.929855242208736,7.0,4.0,8.0,9.39001774193858,5.775301616112718,1.5447991949623505
0.0,3.812571642623486,1.0,7.017448713427624,4.0,6.971413034246884,6.0,3.0,1.0
0.0,4.0,3.0,7.73046333833038,5.945142385483894,1.0,8.0,2.0,0.0
6.0,4.0,4.348700981929895,9.0,8.0,5.608795223019191,5.0,0.0,0.0
0.0,4.0,4.0,9.0,6.0,5.0,9.0,2.0,0.0
0.7782114006608363,2.0,6.290167891795877,7.0,6.237247591516451,3.0,9.0,3.9268483557992178,0.0
0.0,3.877066433537484,1.0,9.0,4.0,4.077897505695768,6.0,3.0,1.0
0.0,3.795418940613256,2.0,5.0,6.0,3.0,6.0,2.0,0.0
0.0,2.0,1.868279239465791,7.0,6.0,7.393996303115717,7.4081094463739525,2.0,0.0
0.0,4.0,1.0,5.0,3.0,5.0,7.0,3.990740414666311,3.0
2.682208592414929,2.0,5.309605113265624,7.0,7.583353618108947,5.0,5.0,0.0,0.0
0.0,4.0,8.0,7.0,4.0,3.0,9.0,5.0,1.0
4.0,4.287039705475253,1.0,7.0,4.901202196721646,1.786904982814157,2.0,2.0,2.0
0.0,4.0,7.0,5.0,5.0,3.665539749624254,9.0,5.0,1.0
4.0,4.0,7.0,7.0,7.0,8.0,7.0,2.0,0.0
1.0,2.0,1.0,7.0,6.0,1.0,5.0,0.0,0.0
0.0,3.8793499588727576,4.0,9.0,6.0,5.0,9.0,2.0,0.0
9.0,4.0,8.0,6.624914490707913,9.0,5.8907921695702035,0.0,0.0,3.0
5.2657457375065455,4.0,9.0,5.0,8.0,5.310598821194877,8.532893829890059,1.305031034747649,0.0
1.0,3.0,3.0,7.0,7.0,5.0,6.0,1.0,0.0
1.0,2.986481320163138,6.462962034883478,5.0,7.193835171554968,6.0,9.0,4.727965964879084,0.0
3.0,4.358224614453643,4.915695979132478,5.0,8.0,5.0,5.130183696797702,-0.2078353252594492,0.0
5.0,3.1148663575347033,4.556143267125805,7.0,8.0,1.0,5.0,0.0,0.0
5.0,4.960529409867725,4.0,9.0,8.0,7.594181650322043,5.0,0.0,0.0
0.0,4.151916753470094,1.0,5.0,5.0,3.0,6.0,2.0,0.839848544736657
1.0,4.0,2.0,5.0,6.0,3.0,6.0,2.0,0.0
6.640409374036489,5.0,2.4100137565944943,6.885060016544357,-0.058821033220674335,8.0,3.1035995087534607,8.822085665839746,7.693469284458472
0.0,4.0,7.614215049934539,5.0,4.0,5.0,9.0,5.794335205228229,1.0
0.0,3.858720949394561,8.0,7.0,4.0,1.0,9.0,6.0,2.0
0.0,3.0,2.0,9.0,4.083247919041454,5.0,7.0,1.1126836096535888,-0.28697581354562873
1.0,3.0,3.0,6.876214224999726,7.0,5.0,6.0,1.0,0.0
0.0,4.0,0.8823890157623713,7.0,5.0,0.9932618636262228,6.070102222581921,2.0,0.0
4.0,4.267698113014889,7.0,7.0,7.0,2.7606655948578465,7.0,2.0,0.0
0.0,4.0,1.0,7.0,4.0,8.0,7.0,3.0,2.0
5.383055231347254,3.4225405203687975,3.7693398654595653,7.0,8.0,8.0,5.187717342275227,0.0,0.0
0.0,5.0,1.8758098210452356,4.967070723059645,5.220900337917933,5.0,7.6745141173349705,2.0,0.0
0.9235093475920486,5.0,2.0,7.0,6.0,8.0,4.859227249691245,1.0,-0.058317126204282047
8.0,3.0,3.0,7.0,0.0,5.239275940175681,0.0,9.0,9.0
4.0,4.0,6.0,7.0,6.0,6.9732783510356615,6.445530251350531,2.764799241482303,1.0
4.0,4.0,1.8085725092513836,9.0,4.0,6.0,2.0,3.340945046133082,3.5254727698435295
0.8831524364524014,4.0,5.0,5.0,6.0,3.0,9.0,2.0,0.0
0.0,4.0,8.0,2.7536576030117126,4.0,4.66344574297675,9.0,5.0,1.0
4.0,4.0,6.0,6.552447182267851,2.0,0.5091328747276185,6.0,8.0,6.0
0.0,2.0,4.0,7.0,6.0,5.0,9.0,2.0,0.0
1.0,4.0,4.0,7.0,7.0,1.0,5.0,1.06151168039592,0.0
0.0,4.0,3.1154580691114786,7.0,6.0,6.0,9.0,2.0,0.0
0.0,4.295745206924513,1.644418202709591,7.001124962405258,4.0,3.604621032157409,7.0,4.0,2.0
1.0,5.0,4.0,9.0,7.0,3.9834201893470627,6.477262401146169,2.0,0.0
2.0,4.0,3.0,7.0,7.0,3.0,5.0,0.0,0.0
1.0,4.0,4.0,7.0,7.0,6.0,5.0,1.0,0.0
3.471522371119228,4.0,2.0,9.0,8.0,5.377174783467827,2.751259639600294,0.0,0.0
4.0,4.0,6.0,7.0,7.0,3.0527862333337747,6.0,2.0,1.0
0.0,4.473036834214048,5.0,9.0,6.0,5.0,9.0,3.0,0.0
9.0,5.440346471609668,8.0,8.51840906206118,9.0,3.0,0.0,0.0,3.0
1.0,4.0,2.0,7.0,6.0,8.0,6.0,1.0,0.0
1.0,5.0,6.205418571205785,7.0,7.0,5.0,9.0,2.122953341958922,0.0
8.0,4.226291663590615,3.0,8.173417967931291,0.0,3.1270740436851767,0.0,9.0,9.0
5.0,4.0,1.0,7.0,2.0,8.0,1.0,6.0,6.0
0.0,4.0,1.0,5.0,5.0,8.0,7.0,2.0,0.0
1.0,5.0,1.5802671295666757,6.772537336150639,7.0,8.0,5.0,0.0,0.0
0.0,4.042904651986201,1.0,7.0,2.0,3.0,7.0,6.0,4.0
0.0,4.0,1.0,7.753415715293921,4.0,3.821721743782677,6.0,3.0,2.0
4.0,4.0,1.0,7.0,4.0,2.8600148727575796,2.0,4.0,4.0
1.0,5.366939457373581,4.263678455422811,7.0,7.0,5.0,5.0,0.9498950536626086,0.0
1.0,4.0,4.0,5.0,6.0,3.0,7.0,2.0,0.0
1.0,5.0,3.0,6.234288408758871,6.0,5.0,6.0,2.0,0.0
0.0,2.0,1.0,7.0,6.0,8.0,5.0,1.0,0.0
4.0,4.0,6.0,7.0,8.0,6.0,6.256168202641561,2.0,0.0
4.0,4.302016770347276,4.220532891995557,7.0,8.0,5.0,5.0,0.0,0.0
1.0,3.0,2.0,7.0,7.0,8.0,5.0,0.0,0.0
0.0,2.0,3.0,9.0,6.0,5.0,8.0,2.0,0.0
0.0,3.0,2.0,7.0,6.0,1.0,7.0,2.0,0.0
3.1441916272432744,2.0,5.0,5.0,7.283563008788358,3.0,6.0,1.0,0.0
1.0,4.0,3.0,9.0,7.0,6.0,6.0,1.0,0.0
-0.040269571477549504,7.34159011070404,1.0,7.0,5.0,5.0,5.723920602250375,2.0,1.0
0.0,4.0,3.0951459271076405,7.428898378600476,4.0,1.0,9.0,4.0,2.0
4.192557669505185,4.067874387477354,2.9060533371923114,6.718150510379451,0.0,1.3500774436926732,2.938776521683626,9.0,8.082956574899699
0.0,4.0,1.0,7.0,3.0,8.0,7.0,5.0,3.0
4.0,4.383538986990074,6.0,7.0,7.0,6.331565346577017,7.0,2.0,0.9966657384935664
4.393754746469915,4.0,0.8797807907258514,5.0,8.0,5.0,2.0,0.0,0.0
0.0,5.0,3.0,7.0,5.0,4.27041214288053,9.0,2.0,0.0
0.0,3.998583832930754,8.078370139700919,7.593664968212378,5.0,6.0,9.0,5.0,0.0
0.924781182755722,3.0,2.0,6.767827336588432,4.896107314345574,7.00754108078264,6.9058786332129465,3.2155192165231195,1.8156418364217406
1.0,4.364265165689095,3.0,4.531834105044496,6.0,4.951162555007316,7.0,2.0,0.0
6.0,3.0,1.8186878022408828,6.514381822025192,8.0,5.0,2.484379349357917,0.0,0.0
0.8354385261687151,2.5672958142319287,6.338005675937099,9.0,7.117437690493717,4.026055888762754,9.0,3.0,0.0
2.0,4.0,3.0,7.0,8.0,8.0,5.0,0.0,0.0
1.0,3.0,1.0,7.0,7.0,6.0,5.0,0.0,0.0
0.0,3.1861966015870045,2.0,9.0,6.0,5.0,6.0,2.168490431013072,0.0
0.0,5.0,1.0,7.0,6.0,8.0,6.0,1.0,0.0
4.0,4.0,6.0,7.0,6.825141549937431,6.0,6.537156521828889,3.0,1.0
0.0,4.434809602173318,5.629332917181686,5.0,5.0,5.0,9.0,4.281641548553705,0.0
5.0,3.0262458418490876,4.0,7.0,8.0,8.0,5.0,0.0,0.0
0.0,5.0,1.8420167498249003,7.0,4.0,4.774623796681733,7.0,4.0,2.0
0.0,4.0,1.0,5.0,6.0,6.0,5.712550005168638,1.0,0.0
2.0,4.0,2.6463774910894156,9.0,8.0,7.865104821634794,5.0,0.0,0.0
0.0,4.0,3.0,9.0,6.0,5.30386888809546,8.0,2.0,0.0
4.894243271832393,4.0,5.0,7.0,8.0,4.088453621928672,5.0,0.0,0.0
1.0,4.0,1.0,7.0,7.0,8.0,5.0,0.0,0.0
5.0,4.0,1.0,7.0,1.0,6.0,1.0,7.0,6.0
1.0,4.0,3.0,7.0,7.0,5.0,6.0,1.0,0.0
9.0,3.2800880782997823,8.0,7.0,9.0,6.496304152512818,0.0,1.0,3.0
4.589067720262716,4.0,2.0,7.0,4.0,1.0359080516579804,2.0,4.0,5.0
0.0,3.6621793592932534,6.8665177957921895,7.0,4.0,3.0,9.0,6.3750834818978825,1.7548742891205802
0.0,4.0,8.0,7.0,4.0,5.406465506662668,9.0,7.0,2.0
1.157297199110056,3.596332916473792,3.1845237867239384,9.0,5.920629830403945,9.491509613133942,8.0,2.000735055574356,0.10662080641196109
2.0,4.0,5.0,9.0,7.0,3.0,5.0,1.0,0.0
0.0,5.0,2.0,7.0,6.0,8.597471097199215,8.0,2.0,0.0
0.0,4.0,0.956041802313696,6.609407419817397,5.115066492554279,3.0,5.906609978182083,1.8236950910194807,0.0
0.0,3.0,1.4228740292483362,7.0,6.0,8.0,5.756581816211762,1.0,0.0
1.0,5.0,3.0,5.0,7.0,5.0,5.0,1.0,0.0
0.0,4.0,2.0,7.0,4.0,3.0,8.069115957853729,5.0,2.0
8.0,4.338841914733325,3.0,7.0,1.0,1.0,0.0,8.0,8.0
4.385539883198858,4.0,1.5273926228578927,7.0,7.171454616505648,1.6189932193207532,3.352074210777148,0.0,0.03834774500649359
4.305303218076989,4.0,1.0,5.0,8.0,5.0,2.0,0.0,0.0
0.0,4.0,2.034446101074292,9.0,5.0,5.0,8.176343076482281,3.0,1.0
0.0,5.0,6.0,7.964169425146147,6.0,5.0,9.0,3.0,0.0
0.0,3.7799883379163868,6.0,6.6277092138422145,5.0,3.0,9.0,4.0,0.4321439894490453
5.0,5.0,6.0,5.0,6.453037870836522,5.0,5.38547416354983,2.6136637255279487,1.0
0.0,4.0,8.0,5.0,6.0,5.120868447833781,9.0,4.0,0.0
8.0,5.0,4.0,7.0,2.0,5.0,0.0,7.0,8.0
4.167936732807512,4.430065405299977,6.0,7.0,8.0,4.596933947461231,7.0,2.0,0.0
5.0,4.0,6.0,9.0,8.0,5.0,7.0,2.0,0.0
