0,1,2,3,4,5,6,7
0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0
0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0
2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0
1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,0.0,0.639412452837917,0.0,0.0,0.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0
2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,3.0,0.0,0.0,0.7068457919933052,2.0,2.0
1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0
1.0,2.0,3.0,0.0,2.0,0.7688870557731456,2.0,2.0
0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.20559539228949886,2.0
2.0,2.0,0.0,1.0,2.0,0.8210223764095961,2.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,1.838456481585294,2.0
2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.50599113381086,1.0,2.0,2.0
2.0,1.0,0.5967586796552983,0.0,0.0,1.0,2.0,2.0
2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,1.7364728805657994,2.0
2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,1.113896001283306,2.0
2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
1.0,3.0,0.8249830246056278,0.0,0.0,0.0,0.0,2.0
2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0
1.0,2.49210997760871,0.0,0.0,2.0,0.0,2.0,2.0
2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0
2.0,2.0,0.0,0.3710903810972611,0.0,1.0,2.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,1.5968966056512157,2.0
1.748591412464724,2.0,3.0,0.0,2.0,1.0,0.0,2.0
1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
1.0,1.0,2.0,3.0,1.3301860053174897,1.0,2.0,2.0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0
0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0
1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0
1.3253687729701848,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0
0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,1.4062630289851714,2.0
0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0
2.0,3.0,0.0,0.0,0.0,0.0,1.5080379636187595,2.0
2.0,3.0,0.0,0.0,0.0,0.0,0.8404449580648763,2.0
0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0
0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0
0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
1.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,0.17199058909806486,2.0
1.0,2.672843339141958,3.0,2.0,0.0,0.0,2.0,2.0
